"Abstract"	"Refid"	"Title"	"content"
"Background: Leishmaniasis is considered among the main endemic diseases in Morocco. However, further knowledge about epidemiological aspects of this disease is needed in several provinces to plan control and preventive strategies to tackle the disease. The present study aims to determine the epidemiological aspect of cutaneous and visceral leishmaniasis in Taza Province from 2007-2014 and to identify the circulating species in this province. Results: The temporal study from 2007 to 2014 showed that the number of cutaneous leishmaniasis cases increased since 2010. During the period of study, most leishmaniasis cases were detected in both urban and rural areas with 34% of cases detected in two urban localities, Bab Zitouna and Bab t√©t√© with 297 and 106 cases, respectively. The molecular study of cutaneous leishmaniasis showed the presence of non-sporadic Leishmania infantum and Leishmania tropica in this province. Regarding visceral leishmaniasis, Leishmania infantum is the species that has been identified. Conclusions: The epidemio-molecular study of leishmaniasis in Taza Province showed the coexistence of two species of Leishmania in the same foci. They also indicated that CL due to Leishmania infantum is more prevalent than reported in the literature. These results will be helpful for the implementation of control strategies by targeting dogs that constitute a reservoir of Leishmania infantum. ¬"	82122	"New epidemiological aspects of visceral and cutaneous leishmaniasis in Taza, Morocco"	"New epidemiological aspects of visceral and cutaneous leishmaniasis in Taza, Morocco | Background: Leishmaniasis is considered among the main endemic diseases in Morocco. However, further knowledge about epidemiological aspects of this disease is needed in several provinces to plan control and preventive strategies to tackle the disease. The present study aims to determine the epidemiological aspect of cutaneous and visceral leishmaniasis in Taza Province from 2007-2014 and to identify the circulating species in this province. Results: The temporal study from 2007 to 2014 showed that the number of cutaneous leishmaniasis cases increased since 2010. During the period of study, most leishmaniasis cases were detected in both urban and rural areas with 34% of cases detected in two urban localities, Bab Zitouna and Bab t√©t√© with 297 and 106 cases, respectively. The molecular study of cutaneous leishmaniasis showed the presence of non-sporadic Leishmania infantum and Leishmania tropica in this province. Regarding visceral leishmaniasis, Leishmania infantum is the species that has been identified. Conclusions: The epidemio-molecular study of leishmaniasis in Taza Province showed the coexistence of two species of Leishmania in the same foci. They also indicated that CL due to Leishmania infantum is more prevalent than reported in the literature. These results will be helpful for the implementation of control strategies by targeting dogs that constitute a reservoir of Leishmania infantum. ¬"
"Arboviral infections have repeatedly been reported in the republic of Djibouti, consistent with the fact that essential vectors for arboviral diseases are endemic in the region. However, there is a limited recent information regarding arbovirus circulation, and the associated risk predictors to human exposure are largely unknown. We performed, from November 2010 to February 2011 in the Djibouti city general population, a cross-sectional ELISA and sero-neutralisation-based seroepidemiological analysis nested in a household cohort, which investigated the arboviral infection prevalence and risk factors, stratified by their vectors of transmission. Antibodies to dengue virus (21.8%) were the most frequent. Determinants of infection identified by multivariate analysis pointed to sociological and environmental exposure to the bite of Aedes mosquitoes. The population was broadly naive against Chikungunya (2.6%) with risk factors mostly shared with dengue. The detection of limited virus circulation was followed by a significant Chikungunya outbreak a few months after our study. Antibodies to West Nile virus were infrequent (0.6%), but the distribution of cases faithfully followed previous mapping of infected Culex mosquitoes. The seroprevalence of Rift valley fever virus was 2.2%, and non-arboviral transmission was suggested. Finally, the study indicated the circulation of Toscana-related viruses (3.7%), and a limited number of cases suggested infection by tick-borne encephalitis or Alkhumra related viruses, which deserve further investigations to identify the viruses and vectors implicated. Overall, most of the arboviral cases' predictors were statistically best described by the individuals' housing space and neighborhood environmental characteristics, which correlated with the ecological actors of their respective transmission vectors' survival in the local niche. This study has demonstrated autochthonous arboviral circulations in the republic of Djibouti, and provides an epidemiological inventory, with useful findings for risk mapping and future prevention and control programs."	90	"A Sero-epidemiological Study of Arboviral Fevers in Djibouti, Horn of Africa"	"A Sero-epidemiological Study of Arboviral Fevers in Djibouti, Horn of Africa | Arboviral infections have repeatedly been reported in the republic of Djibouti, consistent with the fact that essential vectors for arboviral diseases are endemic in the region. However, there is a limited recent information regarding arbovirus circulation, and the associated risk predictors to human exposure are largely unknown. We performed, from November 2010 to February 2011 in the Djibouti city general population, a cross-sectional ELISA and sero-neutralisation-based seroepidemiological analysis nested in a household cohort, which investigated the arboviral infection prevalence and risk factors, stratified by their vectors of transmission. Antibodies to dengue virus (21.8%) were the most frequent. Determinants of infection identified by multivariate analysis pointed to sociological and environmental exposure to the bite of Aedes mosquitoes. The population was broadly naive against Chikungunya (2.6%) with risk factors mostly shared with dengue. The detection of limited virus circulation was followed by a significant Chikungunya outbreak a few months after our study. Antibodies to West Nile virus were infrequent (0.6%), but the distribution of cases faithfully followed previous mapping of infected Culex mosquitoes. The seroprevalence of Rift valley fever virus was 2.2%, and non-arboviral transmission was suggested. Finally, the study indicated the circulation of Toscana-related viruses (3.7%), and a limited number of cases suggested infection by tick-borne encephalitis or Alkhumra related viruses, which deserve further investigations to identify the viruses and vectors implicated. Overall, most of the arboviral cases' predictors were statistically best described by the individuals' housing space and neighborhood environmental characteristics, which correlated with the ecological actors of their respective transmission vectors' survival in the local niche. This study has demonstrated autochthonous arboviral circulations in the republic of Djibouti, and provides an epidemiological inventory, with useful findings for risk mapping and future prevention and control programs."
"A cross-sectional study was undertaken to determine the seroprevalence of African Horse sickness virus (AHSV) antibodies and identify potential risk factors in equine population at selected areas of central high land of Ethiopia from November 2011 to April 2012. A total of 546 sera (506 horses, 18 mules and 22 donkeys) were collected randomly. Competitive Enzyme Linked Immuno Sorbent Assay (c-ELISA) configuration was employed to determine the presence of AHSV antibodies. The apparent prevalence of AHSV was found to be 46% in horses, 61.1% in mules and 36.4% in donkeys. The overall apparent seroprevalence of AHSV in three species of equine was found to be 46.2%. Statistically significant (p<0.05) difference in seroprevalence was observed at the different study areas confirming the existence of agro-ecology based variation in the occurrence of AHS. The highest seroprevalence of AHSV was documented at the mid highland followed by highland areas. There were no significant variations (P>0.05) among age groups and sexes for seroprevalence of AHSV. In this study, all age groups as well as male and female populations were equally affected by African horse sickness disease. Questionnaire survey also indicated the presence of African horse sickness disease in the study areas. Therefore, control strategies as annual vaccination and appropriate housing system should be targeted at all ages and in both sex."	1031	"Seroprevalence of African horse sickness at central highland of Ethiopia"	"Seroprevalence of African horse sickness at central highland of Ethiopia | A cross-sectional study was undertaken to determine the seroprevalence of African Horse sickness virus (AHSV) antibodies and identify potential risk factors in equine population at selected areas of central high land of Ethiopia from November 2011 to April 2012. A total of 546 sera (506 horses, 18 mules and 22 donkeys) were collected randomly. Competitive Enzyme Linked Immuno Sorbent Assay (c-ELISA) configuration was employed to determine the presence of AHSV antibodies. The apparent prevalence of AHSV was found to be 46% in horses, 61.1% in mules and 36.4% in donkeys. The overall apparent seroprevalence of AHSV in three species of equine was found to be 46.2%. Statistically significant (p<0.05) difference in seroprevalence was observed at the different study areas confirming the existence of agro-ecology based variation in the occurrence of AHS. The highest seroprevalence of AHSV was documented at the mid highland followed by highland areas. There were no significant variations (P>0.05) among age groups and sexes for seroprevalence of AHSV. In this study, all age groups as well as male and female populations were equally affected by African horse sickness disease. Questionnaire survey also indicated the presence of African horse sickness disease in the study areas. Therefore, control strategies as annual vaccination and appropriate housing system should be targeted at all ages and in both sex."
"In Senegal, during 2002-2007, 11 outbreaks of African swine fever (ASF) were reported to the World Organisation for Animal Health. Despite this, little was known of the epidemiology of ASF in the country. To determine the prevalence of ASF in Senegal in 2006, we tested serum specimens collected from a sample of pigs in the 3 main pig-farming regions for antibodies to ASF virus using an ELISA. Of 747 serum samples examined, 126 were positive for ASF, suggesting a prevalence of 16.9%. The estimated prevalences within each of the regions (Fatick, Kolda, and Ziguinchor) were 13.3%, 7.8%, and 22.1%, respectively, with statistical evidence to suggest that the prevalence in Ziguinchor was higher than in Fatick or Kolda. This regional difference is considered in relation to different farming systems and illegal trade with neighboring countries where the infection is endemic."	1032	"Seroprevalence of African Swine Fever in Senegal, 2006"	"Seroprevalence of African Swine Fever in Senegal, 2006 | In Senegal, during 2002-2007, 11 outbreaks of African swine fever (ASF) were reported to the World Organisation for Animal Health. Despite this, little was known of the epidemiology of ASF in the country. To determine the prevalence of ASF in Senegal in 2006, we tested serum specimens collected from a sample of pigs in the 3 main pig-farming regions for antibodies to ASF virus using an ELISA. Of 747 serum samples examined, 126 were positive for ASF, suggesting a prevalence of 16.9%. The estimated prevalences within each of the regions (Fatick, Kolda, and Ziguinchor) were 13.3%, 7.8%, and 22.1%, respectively, with statistical evidence to suggest that the prevalence in Ziguinchor was higher than in Fatick or Kolda. This regional difference is considered in relation to different farming systems and illegal trade with neighboring countries where the infection is endemic."
"Prevalence and distribution of anti-bluetongue virus antibodies in small ruminants in Southeast Iran is reported., 852 sera from sheep and goats within five districts in Southeast Iran were tested for bluetongue virus (BTV) antibodies by commercial competitive enzyme linked immunoassay (c-ELISA). Prevalence of BTV antibodies was 84.62% with seroprevalence ratios of 48.7% and 92.7% in sheep and goats respectively. Results show that exposure to infection is widely distributed in southeast Iran. A raw data file is provided in support of the findings."	1033	"High seroprevalence of bluetongue virus in small ruminants in southeast Iran"	"High seroprevalence of bluetongue virus in small ruminants in southeast Iran | Prevalence and distribution of anti-bluetongue virus antibodies in small ruminants in Southeast Iran is reported., 852 sera from sheep and goats within five districts in Southeast Iran were tested for bluetongue virus (BTV) antibodies by commercial competitive enzyme linked immunoassay (c-ELISA). Prevalence of BTV antibodies was 84.62% with seroprevalence ratios of 48.7% and 92.7% in sheep and goats respectively. Results show that exposure to infection is widely distributed in southeast Iran. A raw data file is provided in support of the findings."
"Using the MAP1-B enzyme-linked immunosorbent assay, we tested 1,318 serum samples collected from sheep and goats at 28 sites in the five divisions of The Gambia to determine the Ehrlichia ruminantium seroprevalence rates and to assess the risk for heartwater. About half (51.6 %) of 639 sheep were positive, with seroprevalence rates per site varying between 6.9 % and 100 %. The highest seroprevallence was detected in the western part of the country (88.1 % in the Western Division and 62.1 % in the Lower River Division). Sheep in the two easterly divisions (Central River and Upper River divisions) showed the lowest seroprevalence of 29.3 % and 32.4 %, respectively, while those in the North Bank Division showed an intermediate prevalence of 40.6 %. In goats, less than one-third (30.3 %) of 679 animals tested were positive. The highest seroprevalence was detected in goats in the North Bank Division (59 %) and Western Division (44.1 %). Goats in the Lower River Division showed an intermediate level of 21.9 %, whereas the lowest rates were found in the eastern part of the country (4.8 % in the Central River Division and 2.3 % in the Upper River Division). At nearly all sites, seroprevalence rates were higher in sheep than in goats. The results show a gradient of increasing heartwater risk for susceptible small ruminants from the east to the west of The Gambia. These findings need to be taken into consideration when future livestock-upgrading programs are implemented."	1034	"Point seroprevalence survey of Ehrlichia ruminantium infection in small ruminants in the Gambia"	"Point seroprevalence survey of Ehrlichia ruminantium infection in small ruminants in the Gambia | Using the MAP1-B enzyme-linked immunosorbent assay, we tested 1,318 serum samples collected from sheep and goats at 28 sites in the five divisions of The Gambia to determine the Ehrlichia ruminantium seroprevalence rates and to assess the risk for heartwater. About half (51.6 %) of 639 sheep were positive, with seroprevalence rates per site varying between 6.9 % and 100 %. The highest seroprevallence was detected in the western part of the country (88.1 % in the Western Division and 62.1 % in the Lower River Division). Sheep in the two easterly divisions (Central River and Upper River divisions) showed the lowest seroprevalence of 29.3 % and 32.4 %, respectively, while those in the North Bank Division showed an intermediate prevalence of 40.6 %. In goats, less than one-third (30.3 %) of 679 animals tested were positive. The highest seroprevalence was detected in goats in the North Bank Division (59 %) and Western Division (44.1 %). Goats in the Lower River Division showed an intermediate level of 21.9 %, whereas the lowest rates were found in the eastern part of the country (4.8 % in the Central River Division and 2.3 % in the Upper River Division). At nearly all sites, seroprevalence rates were higher in sheep than in goats. The results show a gradient of increasing heartwater risk for susceptible small ruminants from the east to the west of The Gambia. These findings need to be taken into consideration when future livestock-upgrading programs are implemented."
"Rift Valley fever (RVF) is endemic in most parts of Africa and has also been reported to occur in the Arabian Peninsula. It is responsible for significant morbidity and mortality, particularly in livestock, but also in humans. During the last two decades several outbreaks of RVF have been reported in countries in Southern Africa. In contrast to other countries, no clinical disease has been reported in Mozambique during this period. In a serological study conducted in 2007 in five districts of Zambezia Province, Mozambique, of a total of 654 small ruminants sampled (277 sheep and 377 goats), 35.8% of sheep sera and 21.2% of goat sera were positive for RVF virus (RVFV) antibodies in a virus neutralization test (VN) and in an IgG enzyme-linked immunosorbent assay (ELISA). In 2010, a cross-sectional survey was conducted in 313 sheep and 449 goats in two districts of the same province. This study revealed an overall seropositivity rate of 9.2% in sheep and 11.6% in goat and an increased likelihood of being seropositive in older animals (OR=7.3; p<0.001) using an IgG ELISA. 29 out of 240 animals assessed for RVF specific IgM by ELISA were positive, suggesting recent exposure to RVFV. However, a longitudinal study carried out between September 2010 and April 2011 in a cohort of 125 of these animals (74 sheep and 51 goats) failed to demonstrate seroconversion. The results of the study indicate that RVFV circulates sub-clinically in domestic small ruminants in Zambezia Province."	1035	"Serological Evidence of Rift Valley Fever Virus Circulation in Sheep and Goats in Zambezia Province, Mozambique"	"Serological Evidence of Rift Valley Fever Virus Circulation in Sheep and Goats in Zambezia Province, Mozambique | Rift Valley fever (RVF) is endemic in most parts of Africa and has also been reported to occur in the Arabian Peninsula. It is responsible for significant morbidity and mortality, particularly in livestock, but also in humans. During the last two decades several outbreaks of RVF have been reported in countries in Southern Africa. In contrast to other countries, no clinical disease has been reported in Mozambique during this period. In a serological study conducted in 2007 in five districts of Zambezia Province, Mozambique, of a total of 654 small ruminants sampled (277 sheep and 377 goats), 35.8% of sheep sera and 21.2% of goat sera were positive for RVF virus (RVFV) antibodies in a virus neutralization test (VN) and in an IgG enzyme-linked immunosorbent assay (ELISA). In 2010, a cross-sectional survey was conducted in 313 sheep and 449 goats in two districts of the same province. This study revealed an overall seropositivity rate of 9.2% in sheep and 11.6% in goat and an increased likelihood of being seropositive in older animals (OR=7.3; p<0.001) using an IgG ELISA. 29 out of 240 animals assessed for RVF specific IgM by ELISA were positive, suggesting recent exposure to RVFV. However, a longitudinal study carried out between September 2010 and April 2011 in a cohort of 125 of these animals (74 sheep and 51 goats) failed to demonstrate seroconversion. The results of the study indicate that RVFV circulates sub-clinically in domestic small ruminants in Zambezia Province."
"Crimean-Congo hemorrhagic fever (CCHF) is an acute, tick borne disease often associated with hemorrhagic presentations and high case fatality rate. Kosovo is a highly endemic area for CCHF, with a significant case fatality rate. The aim of our study was to determine the prevalence of CCHF in Kosovo. We tested 1105 serum samples from healthy population in both endemic and non-endemic areas in the country. Our results revealed a seroprevalence of 4.0% (range 0-9.3%) which is comparable to the seroprevalence in other countries. We show that seroprevalence is correlated to the disease incidence in each studied municipality. We also tested 401 animal sera (353 cow, 30 sheep, 10 goat and 8 chicken) in four endemic municipalities in Kosovo. We detected specific antibodies in all animals except in chicken. Seroprevalence in cows is comparable to other endemic areas and correlates to the seroprevalence in humans. No CCHF RNA could be detected in 105 tick samples obtained in 2012 and 2013. Sequencing of CCHFV positive ticks from 2001 revealed that the virus is most closely related to viral strains that were detected in CCHF patients from Kosovo. Results suggest that mild CCHF cases are most probably underdiagnosed and consequently that the burden of disease is higher than reported. Our study provides key information for CCHF surveillance and raises awareness for possible imported cases in CCHF non-endemic countries."	1036	"Prevalence of Crimean-Congo Hemorrhagic Fever Virus in Healthy Population, Livestock and Ticks in Kosovo"	"Prevalence of Crimean-Congo Hemorrhagic Fever Virus in Healthy Population, Livestock and Ticks in Kosovo | Crimean-Congo hemorrhagic fever (CCHF) is an acute, tick borne disease often associated with hemorrhagic presentations and high case fatality rate. Kosovo is a highly endemic area for CCHF, with a significant case fatality rate. The aim of our study was to determine the prevalence of CCHF in Kosovo. We tested 1105 serum samples from healthy population in both endemic and non-endemic areas in the country. Our results revealed a seroprevalence of 4.0% (range 0-9.3%) which is comparable to the seroprevalence in other countries. We show that seroprevalence is correlated to the disease incidence in each studied municipality. We also tested 401 animal sera (353 cow, 30 sheep, 10 goat and 8 chicken) in four endemic municipalities in Kosovo. We detected specific antibodies in all animals except in chicken. Seroprevalence in cows is comparable to other endemic areas and correlates to the seroprevalence in humans. No CCHF RNA could be detected in 105 tick samples obtained in 2012 and 2013. Sequencing of CCHFV positive ticks from 2001 revealed that the virus is most closely related to viral strains that were detected in CCHF patients from Kosovo. Results suggest that mild CCHF cases are most probably underdiagnosed and consequently that the burden of disease is higher than reported. Our study provides key information for CCHF surveillance and raises awareness for possible imported cases in CCHF non-endemic countries."
"P>African swine fever (ASF) has had significant economic and social impact in Nigeria since 1997. However, there has been no effective national response to bring it under control. In this report, we confirm that ASF is still prevalent and widespread in Nigeria. Results from both serosurveillance and virological analyses indicated that ASF is present in most of the agro-ecological zones of the country. Nine per cent (9%) of serum samples and 48% of tissue samples were positive for ASF virus antibody and genome, respectively. Areas with high pig-related activities (marketing, consumption and farming) have higher prevalences compared with areas with less pig activities. Farm-gate buyers, marketing systems and transport of untested pigs within the country assist with the circulation of the virus. Only by putting in place a comprehensive routine surveillance and testing system, reorganizing the market and transportation systems for pigs, implementing on-farm bio-security protocols and considering the option of compensation will it be possible to achieve a significant reduction in ASF prevalence in Nigeria."	1037	"Surveillance for African Swine Fever in Nigeria, 2006-2009"	"Surveillance for African Swine Fever in Nigeria, 2006-2009 | P>African swine fever (ASF) has had significant economic and social impact in Nigeria since 1997. However, there has been no effective national response to bring it under control. In this report, we confirm that ASF is still prevalent and widespread in Nigeria. Results from both serosurveillance and virological analyses indicated that ASF is present in most of the agro-ecological zones of the country. Nine per cent (9%) of serum samples and 48% of tissue samples were positive for ASF virus antibody and genome, respectively. Areas with high pig-related activities (marketing, consumption and farming) have higher prevalences compared with areas with less pig activities. Farm-gate buyers, marketing systems and transport of untested pigs within the country assist with the circulation of the virus. Only by putting in place a comprehensive routine surveillance and testing system, reorganizing the market and transportation systems for pigs, implementing on-farm bio-security protocols and considering the option of compensation will it be possible to achieve a significant reduction in ASF prevalence in Nigeria."
"Animal losses due to abortion and malformed offspring during the lambing period 2011/2012 amounted to 50% in ruminants in Europe. A new arthropod-borne virus, called Schmallenberg virus (SBV), was identified as the cause of these losses. Blood samples were obtained from 40 goat flocks and tested for antibodies against SBV by ELISA, with 95% being seropositive. The calculated intra-herd seroprevalence (median 36.7%, min-max 0-93.3%) was smaller than in cattle or sheep flocks. Only 25% of the farmers reported malformations in kids. Statistical analysis revealed a significantly lower risk of goats housed indoors all year-round to be infected by SBV than for goats kept outside day and night. The low intra-herd seroprevalence demonstrates that German goat flocks are still at risk of SBV infection. Therefore, they must be protected during the next lambing seasons by rescheduling the mating period, implementing indoor housing, and continuous treatment with repellents or vaccination."	1039	"Survey of Schmallenberg virus (SBV) infection in German goat flocks"	"Survey of Schmallenberg virus (SBV) infection in German goat flocks | Animal losses due to abortion and malformed offspring during the lambing period 2011/2012 amounted to 50% in ruminants in Europe. A new arthropod-borne virus, called Schmallenberg virus (SBV), was identified as the cause of these losses. Blood samples were obtained from 40 goat flocks and tested for antibodies against SBV by ELISA, with 95% being seropositive. The calculated intra-herd seroprevalence (median 36.7%, min-max 0-93.3%) was smaller than in cattle or sheep flocks. Only 25% of the farmers reported malformations in kids. Statistical analysis revealed a significantly lower risk of goats housed indoors all year-round to be infected by SBV than for goats kept outside day and night. The low intra-herd seroprevalence demonstrates that German goat flocks are still at risk of SBV infection. Therefore, they must be protected during the next lambing seasons by rescheduling the mating period, implementing indoor housing, and continuous treatment with repellents or vaccination."
